Date,Year,Month,Day,Discharge
1978-01-23,1978,1,23,0.68
1978-01-24,1978,1,24,0.731
1978-01-25,1978,1,25,0.906
1978-01-26,1978,1,26,1.47
1978-01-27,1978,1,27,2.27
1978-01-28,1978,1,28,3.4
1978-01-29,1978,1,29,1.98
1978-01-30,1978,1,30,1.19
1978-01-31,1978,1,31,0.85
1978-02-01,1978,2,1,0.674
1978-02-02,1978,2,2,0.665
1978-02-03,1978,2,3,0.651
1978-02-04,1978,2,4,0.637
1978-02-05,1978,2,5,0.623
1978-02-06,1978,2,6,0.617
1978-02-07,1978,2,7,0.606
1978-02-08,1978,2,8,0.595
1978-02-09,1978,2,9,0.58
1978-02-10,1978,2,10,0.566
1978-02-11,1978,2,11,0.552
1978-02-12,1978,2,12,0.524
1978-02-13,1978,2,13,0.51
1978-02-14,1978,2,14,0.501
1978-02-15,1978,2,15,0.481
1978-02-16,1978,2,16,0.467
1978-02-17,1978,2,17,0.453
1978-02-18,1978,2,18,0.447
1978-02-19,1978,2,19,0.439
1978-02-20,1978,2,20,0.425
1978-02-21,1978,2,21,0.411
1978-02-22,1978,2,22,0.396
1978-02-23,1978,2,23,0.391
1978-02-24,1978,2,24,0.382
1978-02-25,1978,2,25,0.368
1978-02-26,1978,2,26,0.354
1978-02-27,1978,2,27,0.345
1978-02-28,1978,2,28,0.34
1978-03-01,1978,3,1,0.311
1978-03-02,1978,3,2,0.303
1978-03-03,1978,3,3,0.297
1978-03-04,1978,3,4,0.289
1978-03-05,1978,3,5,0.283
1978-03-06,1978,3,6,0.368
1978-03-07,1978,3,7,0.453
1978-03-08,1978,3,8,0.58
1978-03-09,1978,3,9,0.665
1978-03-10,1978,3,10,0.765
1978-03-11,1978,3,11,0.906
1978-03-12,1978,3,12,1.02
1978-03-13,1978,3,13,1.25
1978-03-14,1978,3,14,1.59
1978-03-15,1978,3,15,2.1
1978-03-16,1978,3,16,3.11
1978-03-17,1978,3,17,2.78
1978-03-18,1978,3,18,2.55
1978-03-19,1978,3,19,2.41
1978-03-20,1978,3,20,2.27
1978-03-21,1978,3,21,2.97
1978-03-22,1978,3,22,3.96
1978-03-23,1978,3,23,5.1
1978-03-24,1978,3,24,4.25
1978-03-25,1978,3,25,3.68
1978-03-26,1978,3,26,3.06
1978-03-27,1978,3,27,2.83
1978-03-28,1978,3,28,3.68
1978-03-29,1978,3,29,4.81
1978-03-30,1978,3,30,6.23
1978-03-31,1978,3,31,8.5
1978-04-01,1978,4,1,15.1
1978-04-02,1978,4,2,13
1978-04-03,1978,4,3,5.89
1978-04-04,1978,4,4,3.03
1978-04-05,1978,4,5,8.24
1978-04-06,1978,4,6,8.3
1978-04-07,1978,4,7,19.6
1978-04-08,1978,4,8,7.62
1978-04-09,1978,4,9,2.82
1978-04-10,1978,4,10,2.82
1978-04-11,1978,4,11,7.82
1978-04-12,1978,4,12,6.17
1978-04-13,1978,4,13,3.94
1978-04-14,1978,4,14,2.47
1978-04-15,1978,4,15,1.54
1978-04-16,1978,4,16,1.3
1978-04-17,1978,4,17,1.22
1978-04-18,1978,4,18,1.12
1978-04-19,1978,4,19,1.69
1978-04-20,1978,4,20,3.77
1978-04-21,1978,4,21,5.27
1978-04-22,1978,4,22,2.17
1978-04-23,1978,4,23,1.2
1978-04-24,1978,4,24,0.929
1978-04-25,1978,4,25,0.748
1978-04-26,1978,4,26,0.626
1978-04-27,1978,4,27,0.549
1978-04-28,1978,4,28,0.453
1978-04-29,1978,4,29,0.416
1978-04-30,1978,4,30,0.374
1978-05-01,1978,5,1,0.326
1978-05-02,1978,5,2,0.345
1978-05-03,1978,5,3,0.334
1978-05-04,1978,5,4,0.306
1978-05-05,1978,5,5,0.326
1978-05-06,1978,5,6,0.382
1978-05-07,1978,5,7,0.382
1978-05-08,1978,5,8,0.362
1978-05-09,1978,5,9,0.83
1978-05-10,1978,5,10,0.852
1978-05-11,1978,5,11,0.549
1978-05-12,1978,5,12,0.53
1978-05-13,1978,5,13,1.22
1978-05-14,1978,5,14,11.4
1978-05-15,1978,5,15,8.01
1978-05-16,1978,5,16,1.99
1978-05-17,1978,5,17,1.47
1978-05-18,1978,5,18,1.25
1978-05-19,1978,5,19,0.949
1978-05-20,1978,5,20,1.49
1978-05-21,1978,5,21,5.78
1978-05-22,1978,5,22,1.17
1978-05-23,1978,5,23,0.731
1978-05-24,1978,5,24,0.558
1978-05-25,1978,5,25,0.442
1978-05-26,1978,5,26,0.36
1978-05-27,1978,5,27,0.32
1978-05-28,1978,5,28,0.297
1978-05-29,1978,5,29,0.255
1978-05-30,1978,5,30,0.28
1978-05-31,1978,5,31,0.212
1978-06-01,1978,6,1,0.178
1978-06-02,1978,6,2,0.17
1978-06-03,1978,6,3,0.184
1978-06-04,1978,6,4,0.178
1978-06-05,1978,6,5,0.21
1978-06-06,1978,6,6,0.207
1978-06-07,1978,6,7,0.187
1978-06-08,1978,6,8,0.261
1978-06-09,1978,6,9,0.269
1978-06-10,1978,6,10,0.195
1978-06-11,1978,6,11,0.176
1978-06-12,1978,6,12,0.17
1978-06-13,1978,6,13,0.411
1978-06-14,1978,6,14,0.317
1978-06-15,1978,6,15,0.227
1978-06-16,1978,6,16,0.193
1978-06-17,1978,6,17,0.173
1978-06-18,1978,6,18,0.187
1978-06-19,1978,6,19,0.204
1978-06-20,1978,6,20,0.164
1978-06-21,1978,6,21,0.139
1978-06-22,1978,6,22,0.139
1978-06-23,1978,6,23,0.204
1978-06-24,1978,6,24,0.127
1978-06-25,1978,6,25,0.11
1978-06-26,1978,6,26,0.116
1978-06-27,1978,6,27,0.119
1978-06-28,1978,6,28,0.142
1978-06-29,1978,6,29,0.11
1978-06-30,1978,6,30,0.099
1978-07-01,1978,7,1,0.102
1978-07-02,1978,7,2,0.074
1978-07-03,1978,7,3,0.085
1978-07-04,1978,7,4,0.108
1978-07-05,1978,7,5,0.125
1978-07-06,1978,7,6,0.105
1978-07-07,1978,7,7,0.093
1978-07-08,1978,7,8,0.085
1978-07-09,1978,7,9,0.082
1978-07-10,1978,7,10,0.088
1978-07-11,1978,7,11,0.079
1978-07-12,1978,7,12,0.057
1978-07-13,1978,7,13,0.062
1978-07-14,1978,7,14,0.079
1978-07-15,1978,7,15,0.085
1978-07-16,1978,7,16,0.082
1978-07-17,1978,7,17,0.088
1978-07-18,1978,7,18,0.079
1978-07-19,1978,7,19,0.076
1978-07-20,1978,7,20,0.074
1978-07-21,1978,7,21,0.102
1978-07-22,1978,7,22,0.147
1978-07-23,1978,7,23,0.161
1978-07-24,1978,7,24,0.17
1978-07-25,1978,7,25,0.11
1978-07-26,1978,7,26,0.088
1978-07-27,1978,7,27,0.122
1978-07-28,1978,7,28,0.108
1978-07-29,1978,7,29,0.096
1978-07-30,1978,7,30,0.113
1978-07-31,1978,7,31,0.108
1978-08-01,1978,8,1,0.113
1978-08-02,1978,8,2,0.167
1978-08-03,1978,8,3,0.244
1978-08-04,1978,8,4,0.21
1978-08-05,1978,8,5,0.144
1978-08-06,1978,8,6,0.108
1978-08-07,1978,8,7,0.093
1978-08-08,1978,8,8,0.125
1978-08-09,1978,8,9,0.156
1978-08-10,1978,8,10,0.266
1978-08-11,1978,8,11,0.161
1978-08-12,1978,8,12,0.167
1978-08-13,1978,8,13,0.161
1978-08-14,1978,8,14,0.13
1978-08-15,1978,8,15,0.11
1978-08-16,1978,8,16,0.11
1978-08-17,1978,8,17,0.144
1978-08-18,1978,8,18,0.147
1978-08-19,1978,8,19,0.136
1978-08-20,1978,8,20,0.595
1978-08-21,1978,8,21,0.258
1978-08-22,1978,8,22,0.167
1978-08-23,1978,8,23,0.142
1978-08-24,1978,8,24,0.241
1978-08-25,1978,8,25,0.578
1978-08-26,1978,8,26,0.255
1978-08-27,1978,8,27,0.187
1978-08-28,1978,8,28,0.178
1978-08-29,1978,8,29,0.246
1978-08-30,1978,8,30,0.218
1978-08-31,1978,8,31,0.17
1978-09-01,1978,9,1,0.147
1978-09-02,1978,9,2,0.119
1978-09-03,1978,9,3,0.142
1978-09-04,1978,9,4,0.258
1978-09-05,1978,9,5,0.178
1978-09-06,1978,9,6,0.15
1978-09-07,1978,9,7,0.13
1978-09-08,1978,9,8,0.125
1978-09-09,1978,9,9,0.127
1978-09-10,1978,9,10,0.125
1978-09-11,1978,9,11,0.113
1978-09-12,1978,9,12,0.379
1978-09-13,1978,9,13,0.311
1978-09-14,1978,9,14,0.201
1978-09-15,1978,9,15,0.425
1978-09-16,1978,9,16,0.317
1978-09-17,1978,9,17,0.204
1978-09-18,1978,9,18,0.235
1978-09-19,1978,9,19,1.93
1978-09-20,1978,9,20,0.583
1978-09-21,1978,9,21,0.379
1978-09-22,1978,9,22,0.368
1978-09-23,1978,9,23,0.28
1978-09-24,1978,9,24,0.229
1978-09-25,1978,9,25,0.195
1978-09-26,1978,9,26,0.176
1978-09-27,1978,9,27,0.178
1978-09-28,1978,9,28,0.212
1978-09-29,1978,9,29,0.193
1978-09-30,1978,9,30,0.193
1978-10-01,1978,10,1,0.566
1978-10-02,1978,10,2,0.416
1978-10-03,1978,10,3,0.297
1978-10-04,1978,10,4,0.762
1978-10-05,1978,10,5,0.657
1978-10-06,1978,10,6,0.564
1978-10-07,1978,10,7,0.521
1978-10-08,1978,10,8,0.365
1978-10-09,1978,10,9,0.303
1978-10-10,1978,10,10,0.275
1978-10-11,1978,10,11,0.275
1978-10-12,1978,10,12,0.269
1978-10-13,1978,10,13,0.258
1978-10-14,1978,10,14,0.246
1978-10-15,1978,10,15,0.3
1978-10-16,1978,10,16,0.286
1978-10-17,1978,10,17,0.255
1978-10-18,1978,10,18,0.232
1978-10-19,1978,10,19,0.229
1978-10-20,1978,10,20,0.252
1978-10-21,1978,10,21,0.255
1978-10-22,1978,10,22,0.246
1978-10-23,1978,10,23,0.241
1978-10-24,1978,10,24,0.235
1978-10-25,1978,10,25,0.249
1978-10-26,1978,10,26,0.462
1978-10-27,1978,10,27,0.53
1978-10-28,1978,10,28,0.357
1978-10-29,1978,10,29,0.306
1978-10-30,1978,10,30,0.286
1978-10-31,1978,10,31,0.255
1978-11-01,1978,11,1,0.283
1978-11-02,1978,11,2,0.278
1978-11-03,1978,11,3,0.246
1978-11-04,1978,11,4,0.252
1978-11-05,1978,11,5,0.252
1978-11-06,1978,11,6,0.255
1978-11-07,1978,11,7,0.258
1978-11-08,1978,11,8,0.249
1978-11-09,1978,11,9,0.246
1978-11-10,1978,11,10,0.249
1978-11-11,1978,11,11,0.255
1978-11-12,1978,11,12,0.244
1978-11-13,1978,11,13,0.244
1978-11-14,1978,11,14,0.447
1978-11-15,1978,11,15,0.433
1978-11-16,1978,11,16,0.323
1978-11-17,1978,11,17,0.357
1978-11-18,1978,11,18,1.03
1978-11-19,1978,11,19,0.561
1978-11-20,1978,11,20,0.394
1978-11-21,1978,11,21,0.306
1978-11-22,1978,11,22,0.311
1978-11-23,1978,11,23,0.447
1978-11-24,1978,11,24,1.38
1978-11-25,1978,11,25,0.759
1978-11-26,1978,11,26,0.428
1978-11-27,1978,11,27,0.328
1978-11-28,1978,11,28,0.388
1978-11-29,1978,11,29,0.354
1978-11-30,1978,11,30,0.357
1978-12-01,1978,12,1,0.337
1978-12-02,1978,12,2,0.306
1978-12-03,1978,12,3,0.272
1978-12-04,1978,12,4,0.589
1978-12-05,1978,12,5,0.702
1978-12-06,1978,12,6,0.538
1978-12-07,1978,12,7,0.498
1978-12-08,1978,12,8,0.498
1978-12-09,1978,12,9,0.498
1978-12-10,1978,12,10,0.36
1978-12-11,1978,12,11,0.385
1978-12-12,1978,12,12,0.371
1978-12-13,1978,12,13,0.388
1978-12-14,1978,12,14,0.368
1978-12-15,1978,12,15,0.371
1978-12-16,1978,12,16,0.354
1978-12-17,1978,12,17,0.385
1978-12-18,1978,12,18,0.326
1978-12-19,1978,12,19,0.337
1978-12-20,1978,12,20,0.36
1978-12-21,1978,12,21,0.371
1978-12-22,1978,12,22,0.36
1978-12-23,1978,12,23,0.36
1978-12-24,1978,12,24,0.365
1978-12-25,1978,12,25,0.396
1978-12-26,1978,12,26,0.382
1978-12-27,1978,12,27,0.36
1978-12-28,1978,12,28,0.34
1978-12-29,1978,12,29,0.34
1978-12-30,1978,12,30,0.362
1978-12-31,1978,12,31,0.524
1979-01-01,1979,1,1,6.88
1979-01-02,1979,1,2,4.32
1979-01-03,1979,1,3,2.67
1979-01-04,1979,1,4,1.5
1979-01-05,1979,1,5,1
1979-01-06,1979,1,6,0.6
1979-01-07,1979,1,7,0.4
1979-01-08,1979,1,8,0.3
1979-01-09,1979,1,9,0.23
1979-01-10,1979,1,10,0.19
1979-01-11,1979,1,11,0.15
1979-01-12,1979,1,12,0.109
1979-01-13,1979,1,13,0.06
1979-01-14,1979,1,14,0.18
1979-01-15,1979,1,15,0.16
1979-01-16,1979,1,16,0.15
1979-01-17,1979,1,17,0.138
1979-01-18,1979,1,18,0.123
1979-01-19,1979,1,19,0.11
1979-01-20,1979,1,20,0.105
1979-01-21,1979,1,21,0.098
1979-01-22,1979,1,22,0.085
1979-01-23,1979,1,23,0.08
1979-01-24,1979,1,24,0.3
1979-01-25,1979,1,25,0.7
1979-01-26,1979,1,26,3
1979-01-27,1979,1,27,2.3
1979-01-28,1979,1,28,1.9
1979-01-29,1979,1,29,1.5
1979-01-30,1979,1,30,1.15
1979-01-31,1979,1,31,0.95
1979-02-01,1979,2,1,0.76
1979-02-02,1979,2,2,0.58
1979-02-03,1979,2,3,0.5
1979-02-04,1979,2,4,0.44
1979-02-05,1979,2,5,0.38
1979-02-06,1979,2,6,0.34
1979-02-07,1979,2,7,0.29
1979-02-08,1979,2,8,0.255
1979-02-09,1979,2,9,0.23
1979-02-10,1979,2,10,0.205
1979-02-11,1979,2,11,0.18
1979-02-12,1979,2,12,0.155
1979-02-13,1979,2,13,0.13
1979-02-14,1979,2,14,0.105
1979-02-15,1979,2,15,0.09
1979-02-16,1979,2,16,0.07
1979-02-17,1979,2,17,0.05
1979-02-18,1979,2,18,0.04
1979-02-19,1979,2,19,0.03
1979-02-20,1979,2,20,0.04
1979-02-21,1979,2,21,0.07
1979-02-22,1979,2,22,0.12
1979-02-23,1979,2,23,0.192
1979-02-24,1979,2,24,0.3
1979-02-25,1979,2,25,0.6
1979-02-26,1979,2,26,1.8
1979-02-27,1979,2,27,1.6
1979-02-28,1979,2,28,1.4
1979-03-01,1979,3,1,1.2
1979-03-02,1979,3,2,1.6
1979-03-03,1979,3,3,3
1979-03-04,1979,3,4,5
1979-03-05,1979,3,5,12
1979-03-06,1979,3,6,5.2
1979-03-07,1979,3,7,4.19
1979-03-08,1979,3,8,6
1979-03-09,1979,3,9,6.1
1979-03-10,1979,3,10,5
1979-03-11,1979,3,11,2.7
1979-03-12,1979,3,12,2.2
1979-03-13,1979,3,13,2.55
1979-03-14,1979,3,14,12.5
1979-03-15,1979,3,15,2.4
1979-03-16,1979,3,16,1.6
1979-03-17,1979,3,17,1.8
1979-03-18,1979,3,18,4.8
1979-03-19,1979,3,19,4.45
1979-03-20,1979,3,20,3.47
1979-03-21,1979,3,21,3.3
1979-03-22,1979,3,22,2.7
1979-03-23,1979,3,23,2.59
1979-03-24,1979,3,24,4.39
1979-03-25,1979,3,25,7.76
1979-03-26,1979,3,26,2.11
1979-03-27,1979,3,27,0.959
1979-03-28,1979,3,28,0.754
1979-03-29,1979,3,29,0.829
1979-03-30,1979,3,30,2.37
1979-03-31,1979,3,31,3.51
1979-04-01,1979,4,1,1.95
1979-04-02,1979,4,2,4.33
1979-04-03,1979,4,3,4.2
1979-04-04,1979,4,4,1.53
1979-04-05,1979,4,5,1.8
1979-04-06,1979,4,6,3.21
1979-04-07,1979,4,7,1.85
1979-04-08,1979,4,8,1.54
1979-04-09,1979,4,9,1.21
1979-04-10,1979,4,10,1.49
1979-04-11,1979,4,11,2.39
1979-04-12,1979,4,12,1.9
1979-04-13,1979,4,13,1.42
1979-04-14,1979,4,14,7
1979-04-15,1979,4,15,3.38
1979-04-16,1979,4,16,1.65
1979-04-17,1979,4,17,1.21
1979-04-18,1979,4,18,0.899
1979-04-19,1979,4,19,0.702
1979-04-20,1979,4,20,0.575
1979-04-21,1979,4,21,0.53
1979-04-22,1979,4,22,0.506
1979-04-23,1979,4,23,0.457
1979-04-24,1979,4,24,0.436
1979-04-25,1979,4,25,0.414
1979-04-26,1979,4,26,0.489
1979-04-27,1979,4,27,3.91
1979-04-28,1979,4,28,1.64
1979-04-29,1979,4,29,1.13
1979-04-30,1979,4,30,0.865
1979-05-01,1979,5,1,0.828
1979-05-02,1979,5,2,0.691
1979-05-03,1979,5,3,1.07
1979-05-04,1979,5,4,2.15
1979-05-05,1979,5,5,1.07
1979-05-06,1979,5,6,0.865
1979-05-07,1979,5,7,1.03
1979-05-08,1979,5,8,0.737
1979-05-09,1979,5,9,0.544
1979-05-10,1979,5,10,0.463
1979-05-11,1979,5,11,0.425
1979-05-12,1979,5,12,0.388
1979-05-13,1979,5,13,0.699
1979-05-14,1979,5,14,0.548
1979-05-15,1979,5,15,0.783
1979-05-16,1979,5,16,1.14
1979-05-17,1979,5,17,0.62
1979-05-18,1979,5,18,0.453
1979-05-19,1979,5,19,0.374
1979-05-20,1979,5,20,0.367
1979-05-21,1979,5,21,0.337
1979-05-22,1979,5,22,0.272
1979-05-23,1979,5,23,0.24
1979-05-24,1979,5,24,0.221
1979-05-25,1979,5,25,0.192
1979-05-26,1979,5,26,0.346
1979-05-27,1979,5,27,0.347
1979-05-28,1979,5,28,0.302
1979-05-29,1979,5,29,0.363
1979-05-30,1979,5,30,0.679
1979-05-31,1979,5,31,0.466
1979-06-01,1979,6,1,0.325
1979-06-02,1979,6,2,0.244
1979-06-03,1979,6,3,0.205
1979-06-04,1979,6,4,0.184
1979-06-05,1979,6,5,0.18
1979-06-06,1979,6,6,0.185
1979-06-07,1979,6,7,0.158
1979-06-08,1979,6,8,0.257
1979-06-09,1979,6,9,0.305
1979-06-10,1979,6,10,0.211
1979-06-11,1979,6,11,0.483
1979-06-12,1979,6,12,0.321
1979-06-13,1979,6,13,0.216
1979-06-14,1979,6,14,0.171
1979-06-15,1979,6,15,0.16
1979-06-16,1979,6,16,0.144
1979-06-17,1979,6,17,0.135
1979-06-18,1979,6,18,0.115
1979-06-19,1979,6,19,0.092
1979-06-20,1979,6,20,0.08
1979-06-21,1979,6,21,0.082
1979-06-22,1979,6,22,0.158
1979-06-23,1979,6,23,0.184
1979-06-24,1979,6,24,0.161
1979-06-25,1979,6,25,0.139
1979-06-26,1979,6,26,0.114
1979-06-27,1979,6,27,0.1
1979-06-28,1979,6,28,0.112
1979-06-29,1979,6,29,0.122
1979-06-30,1979,6,30,0.361
1979-07-01,1979,7,1,0.399
1979-07-02,1979,7,2,0.266
1979-07-03,1979,7,3,0.178
1979-07-04,1979,7,4,0.136
1979-07-05,1979,7,5,0.113
1979-07-06,1979,7,6,0.109
1979-07-07,1979,7,7,0.106
1979-07-08,1979,7,8,0.101
1979-07-09,1979,7,9,0.097
1979-07-10,1979,7,10,0.105
1979-07-11,1979,7,11,0.159
1979-07-12,1979,7,12,0.176
1979-07-13,1979,7,13,0.135
1979-07-14,1979,7,14,0.112
1979-07-15,1979,7,15,0.254
1979-07-16,1979,7,16,0.8
1979-07-17,1979,7,17,0.263
1979-07-18,1979,7,18,0.163
1979-07-19,1979,7,19,0.124
1979-07-20,1979,7,20,0.11
1979-07-21,1979,7,21,0.094
1979-07-22,1979,7,22,0.087
1979-07-23,1979,7,23,0.092
1979-07-24,1979,7,24,0.091
1979-07-25,1979,7,25,0.091
1979-07-26,1979,7,26,0.109
1979-07-27,1979,7,27,0.118
1979-07-28,1979,7,28,0.096
1979-07-29,1979,7,29,0.095
1979-07-30,1979,7,30,0.091
1979-07-31,1979,7,31,0.096
1979-08-01,1979,8,1,0.175
1979-08-02,1979,8,2,0.243
1979-08-03,1979,8,3,0.252
1979-08-04,1979,8,4,0.167
1979-08-05,1979,8,5,0.134
1979-08-06,1979,8,6,0.109
1979-08-07,1979,8,7,0.114
1979-08-08,1979,8,8,0.228
1979-08-09,1979,8,9,0.144
1979-08-10,1979,8,10,0.178
1979-08-11,1979,8,11,0.246
1979-08-12,1979,8,12,0.172
1979-08-13,1979,8,13,0.144
1979-08-14,1979,8,14,0.129
1979-08-15,1979,8,15,0.137
1979-08-16,1979,8,16,0.155
1979-08-17,1979,8,17,0.125
1979-08-18,1979,8,18,0.144
1979-08-19,1979,8,19,0.189
1979-08-20,1979,8,20,0.163
1979-08-21,1979,8,21,0.146
1979-08-22,1979,8,22,0.133
1979-08-23,1979,8,23,0.136
1979-08-24,1979,8,24,0.438
1979-08-25,1979,8,25,0.293
1979-08-26,1979,8,26,0.197
1979-08-27,1979,8,27,0.171
1979-08-28,1979,8,28,0.194
1979-08-29,1979,8,29,0.184
1979-08-30,1979,8,30,0.191
1979-08-31,1979,8,31,0.169
1979-09-01,1979,9,1,0.14
1979-09-02,1979,9,2,0.172
1979-09-03,1979,9,3,0.132
1979-09-04,1979,9,4,0.128
1979-09-05,1979,9,5,0.129
1979-09-06,1979,9,6,0.129
1979-09-07,1979,9,7,0.136
1979-09-08,1979,9,8,0.125
1979-09-09,1979,9,9,0.132
1979-09-10,1979,9,10,0.138
1979-09-11,1979,9,11,0.184
1979-09-12,1979,9,12,0.154
1979-09-13,1979,9,13,0.141
1979-09-14,1979,9,14,0.697
1979-09-15,1979,9,15,0.74
1979-09-16,1979,9,16,0.308
1979-09-17,1979,9,17,0.223
1979-09-18,1979,9,18,0.203
1979-09-19,1979,9,19,0.208
1979-09-20,1979,9,20,0.188
1979-09-21,1979,9,21,0.17
1979-09-22,1979,9,22,0.167
1979-09-23,1979,9,23,0.152
1979-09-24,1979,9,24,0.146
1979-09-25,1979,9,25,0.144
1979-09-26,1979,9,26,0.155
1979-09-27,1979,9,27,0.142
1979-09-28,1979,9,28,0.133
1979-09-29,1979,9,29,0.15
1979-09-30,1979,9,30,0.143
1979-10-01,1979,10,1,0.145
1979-10-02,1979,10,2,0.202
1979-10-03,1979,10,3,0.228
1979-10-04,1979,10,4,0.242
1979-10-05,1979,10,5,0.557
1979-10-06,1979,10,6,0.442
1979-10-07,1979,10,7,0.581
1979-10-08,1979,10,8,0.404
1979-10-09,1979,10,9,0.948
1979-10-10,1979,10,10,0.657
1979-10-11,1979,10,11,0.572
1979-10-12,1979,10,12,1.06
1979-10-13,1979,10,13,1.11
1979-10-14,1979,10,14,0.613
1979-10-15,1979,10,15,0.41
1979-10-16,1979,10,16,0.348
1979-10-17,1979,10,17,0.335
1979-10-18,1979,10,18,0.421
1979-10-19,1979,10,19,0.392
1979-10-20,1979,10,20,0.632
1979-10-21,1979,10,21,4.41
1979-10-22,1979,10,22,1.21
1979-10-23,1979,10,23,0.768
1979-10-24,1979,10,24,0.655
1979-10-25,1979,10,25,0.563
1979-10-26,1979,10,26,0.476
1979-10-27,1979,10,27,0.442
1979-10-28,1979,10,28,0.544
1979-10-29,1979,10,29,0.573
1979-10-30,1979,10,30,0.464
1979-10-31,1979,10,31,0.417
1979-11-01,1979,11,1,0.392
1979-11-02,1979,11,2,0.46
1979-11-03,1979,11,3,0.463
1979-11-04,1979,11,4,0.405
1979-11-05,1979,11,5,0.365
1979-11-06,1979,11,6,0.352
1979-11-07,1979,11,7,0.387
1979-11-08,1979,11,8,0.385
1979-11-09,1979,11,9,0.385
1979-11-10,1979,11,10,1.08
1979-11-11,1979,11,11,0.761
1979-11-12,1979,11,12,0.517
1979-11-13,1979,11,13,0.454
1979-11-14,1979,11,14,0.414
1979-11-15,1979,11,15,0.415
1979-11-16,1979,11,16,0.486
1979-11-17,1979,11,17,0.44
1979-11-18,1979,11,18,0.434
1979-11-19,1979,11,19,0.418
1979-11-20,1979,11,20,0.423
1979-11-21,1979,11,21,0.422
1979-11-22,1979,11,22,1.39
1979-11-23,1979,11,23,3.76
1979-11-24,1979,11,24,4.01
1979-11-25,1979,11,25,2.1
1979-11-26,1979,11,26,3.94
1979-11-27,1979,11,27,2.64
1979-11-28,1979,11,28,2.56
1979-11-29,1979,11,29,1.94
1979-11-30,1979,11,30,1.06
1979-12-01,1979,12,1,0.723
1979-12-02,1979,12,2,0.603
1979-12-03,1979,12,3,0.55
1979-12-04,1979,12,4,0.543
1979-12-05,1979,12,5,0.555
1979-12-06,1979,12,6,0.729
1979-12-07,1979,12,7,0.785
1979-12-08,1979,12,8,1.09
1979-12-09,1979,12,9,0.812
1979-12-10,1979,12,10,0.645
1979-12-11,1979,12,11,0.609
1979-12-12,1979,12,12,1.08
1979-12-13,1979,12,13,0.759
1979-12-14,1979,12,14,0.541
1979-12-15,1979,12,15,0.494
1979-12-16,1979,12,16,0.419
1979-12-17,1979,12,17,0.316
1979-12-18,1979,12,18,0.411
1979-12-19,1979,12,19,0.433
1979-12-20,1979,12,20,0.447
1979-12-21,1979,12,21,0.408
1979-12-22,1979,12,22,0.56
1979-12-23,1979,12,23,3.09
1979-12-24,1979,12,24,6.47
1979-12-25,1979,12,25,16.9
1979-12-26,1979,12,26,5.07
1979-12-27,1979,12,27,1.86
1979-12-28,1979,12,28,1.24
1979-12-29,1979,12,29,1.18
1979-12-30,1979,12,30,1.22
1979-12-31,1979,12,31,0.966
1980-01-01,1980,1,1,0.807
1980-01-02,1980,1,2,0.777
1980-01-03,1980,1,3,0.537
1980-01-04,1980,1,4,0.38
1980-01-05,1980,1,5,0.325
1980-01-06,1980,1,6,0.29
1980-01-07,1980,1,7,0.34
1980-01-08,1980,1,8,0.305
1980-01-09,1980,1,9,0.295
1980-01-10,1980,1,10,0.29
1980-01-11,1980,1,11,4.8
1980-01-12,1980,1,12,5.17
1980-01-13,1980,1,13,1.62
1980-01-14,1980,1,14,1
1980-01-15,1980,1,15,0.656
1980-01-16,1980,1,16,0.58
1980-01-17,1980,1,17,0.816
1980-01-18,1980,1,18,1.57
1980-01-19,1980,1,19,0.779
1980-01-20,1980,1,20,0.5
1980-01-21,1980,1,21,0.36
1980-01-22,1980,1,22,0.315
1980-01-23,1980,1,23,0.28
1980-01-24,1980,1,24,0.265
1980-01-25,1980,1,25,0.3
1980-01-26,1980,1,26,0.27
1980-01-27,1980,1,27,0.24
1980-01-28,1980,1,28,0.215
1980-01-29,1980,1,29,0.18
1980-01-30,1980,1,30,0.15
1980-01-31,1980,1,31,0.125
1980-02-01,1980,2,1,0.095
1980-02-02,1980,2,2,0.07
1980-02-03,1980,2,3,0.05
1980-02-04,1980,2,4,0.062
1980-02-05,1980,2,5,0.08
1980-02-06,1980,2,6,0.082
1980-02-07,1980,2,7,0.084
1980-02-08,1980,2,8,0.086
1980-02-09,1980,2,9,0.088
1980-02-10,1980,2,10,0.09
1980-02-11,1980,2,11,0.093
1980-02-12,1980,2,12,0.098
1980-02-13,1980,2,13,0.105
1980-02-14,1980,2,14,0.115
1980-02-15,1980,2,15,0.13
1980-02-16,1980,2,16,0.14
1980-02-17,1980,2,17,0.15
1980-02-18,1980,2,18,0.125
1980-02-19,1980,2,19,0.11
1980-02-20,1980,2,20,0.13
1980-02-21,1980,2,21,0.165
1980-02-22,1980,2,22,0.155
1980-02-23,1980,2,23,0.19
1980-02-24,1980,2,24,0.28
1980-02-25,1980,2,25,0.245
1980-02-26,1980,2,26,0.23
1980-02-27,1980,2,27,0.21
1980-02-28,1980,2,28,0.19
1980-02-29,1980,2,29,0.165
1980-03-01,1980,3,1,0.16
1980-03-02,1980,3,2,0.155
1980-03-03,1980,3,3,0.16
1980-03-04,1980,3,4,0.175
1980-03-05,1980,3,5,0.19
1980-03-06,1980,3,6,0.175
1980-03-07,1980,3,7,0.165
1980-03-08,1980,3,8,0.16
1980-03-09,1980,3,9,0.19
